"code","name","address","phone","email","contact_name","contact_phone","payment_method_id","departament_id","town_id","prefix_origin","employee_id"
"XCO-797","MIA SECRET","","2232-6338","","CECILIA VALENZUELA","","1","1","1","","1"
"CON-798","THECNO TIENDA","","57646782","","ERWIN DARIO RALDA","","2","1","1","","4"
"XCO-799","THECNO TIENDA","","57646782","","ERWIN DARIO RALDA","","1","1","1","","4"
"CON-800","ISACELL TECNOLOGIA & MAS","","49184396","","ISAIAS LOPEZ","","2","1","1","","4"
"XCO-801","ISACELL TECNOLOGIA & MAS","","4918-4396","","ISAIAS LOPEZ","","1","1","1","","4"
"CON-802","AGRO VETERINARIA LA ESTANCIA","","5541-1154","","AUGUSTO PAIZ","","2","1","1","","4"
"XCO-803","AGRO VETERINARIA LA ESTANCIA","","5541-1154","","AUGUSTO PAIZ","","1","1","1","","4"
"CON-804","FARMACIA JOALSA","","5465-0473","","GLORIA POJOY","","2","1","1","","4"
"XCO-805","FARMACIA JOALSA","","5465-0473","","GLORIA POJOY","","1","1","1","","4"
"CON-806","ACZONE","","5003-95313","","KENNET AGUSTIN","","2","1","1","","4"
"XCO-807","ACCZONE","","5003-9531","","KENNET AGUSTIN","","1","1","1","","4"
"CON-810","PUROS S.V.","","3272-2217","","JORGE SALGUERO","","2","1","1","","3"
"XCO-811","MULTISERVICIOS IDEART","","4394-3053","","MARTHA HERNANDEZ","","1","1","1","","3"
"PRE-812","EL PORTAL DE LAS PRENDAS AMERICANAS","","7843-4430","","BRENDA GASPARICO","","4","1","1","","4"
"PRE-813","DISTRIBUIDORA HERNANDEZ","","4128-6185","","NOEMY HERNANDEZ","","4","1","1","","4"
"CON-814","ZANTMARO EDICIONES, S.A.","","2474-8620","","","","2","1","1","","3"
"PRE-815","EL PORTAL DE LAS PRENDAS AMERICANAS","","7843-4430","","MELISSA VALLEJOS","","4","1","1","","4"
"CON-820","HANDMADE U22","","4914-8080","","ELIZABETH JUAREZ","","2","1","1","","4"
"XCO-821","HANDMADE U22","","4914-8080","","ELIZABETH JUAREZ","","1","1","1","","4"
"XCO-822","RECONSTRUCTORA DE MOTORES MG, S.A.","","24274-2260","","JOSE AARON MORATAYA","","1","1","1","","3"
"PRE-823","REINA'S STORE","","5488-1263","","JACKELIN BLANCO","","4","1","1","","4"
"XCO-824","ROPA GUAPA","","4995-1065","","CRHSTIAN FERNANDO ORELLANA","","1","1","1","","3"
"XCO-825","NOVOPLAST","","2431-4051","","GUSTAVO GARCIA","","1","1","1","","4"
"XCO-826","ALMACEN EL TIGRE, S.A. / CAPAS CICLON","","5510-9260","","LORENA DE ANLEU","","1","1","1","","4"
"XCO-827","REPUSTOS GARCIA","","3023-4094","","JOEL CASIA","","1","1","1","","4"
"XCO-828","PEDRO BARCO","","5059-3362","","PEDRO BARCO","","1","1","1","","3"
"XCO-829","CORPORACION DE AUTO PARTES S.A.","","2336-1420","","CHRISTIAN CARBALLO","","1","1","1","","3"
"XCO-830","QUICKPLOT GT","","3586-9609","","ANSONY GARCIA","","1","1","1","","4"
"XCO-831","FREM-COLOR, S.A.","","2474-1671","","DINA VELASCO/ JAQUELINE SENTE/  SANDY  GUARCAX","","1","1","1","","3"
"XCO-832","CORPORACION GRAFICA DE CALENDARIOS, S.A.","","22959268/35419899","","EDWIN  CARLOS RODRIGUEZ SANCHEZ","","1","1","1","","4"
"CON-833","CORPORACION GRAFICA DE CALENDARIOS, S.A.","","2295-9268//3541-9899","","EDWIN CARLOS RODRIGUEZ   SANCHEZ","","2","1","1","","4"
"XCO-834","EXPORT CIFUENTES","","3410840-8","","ARMANDO ADEMAR BARRIOS  OVALLE","","1","1","1","","4"
"CON-835","EXPORT CIFUENTES","","3410840-8","","ARMANDO ADEMAR BARRIOS OVALLE","","2","1","1","","4"
"XCO-837","LA GOSPA","","41548167","","ALFREDO  VASQUEZ","","1","1","1","","4"
"CON-838","LA GOSPA","","41548167","","ALFREDO VASQUEZ","","2","1","1","","4"
"XCO-839","ANYELA MAYOREO","","41851655","","GRACIELA  PEREZ MONTAÐEZ","","1","1","1","","4"
"CON-840","INOVSA","","49337931","","RENAN EDGARDO NOVA CASTRO","","2","1","1","","3"
"CON-841","DISPROFARMA","","42546598","","JOSE MARIA ALVIZURES","","2","1","1","","3"
"XCO-842","DROGUERIA BENDICION Y FE S.A.","","5923-2128","","CESAR ROMAN","","1","1","1","","1"
"XCO-843","DISMAJO, S.A.","","6671-4545","","LUIS LIMA","","1","1","1","","4"
"XCO-844","COMERCIAL EL EXITO","","4297-3083","","JOSSELYN MORALES","","1","1","1","","3"
"CON-845","INVERSIONES MAELY, S.A.","","3015-9630","","ISRAEL RUIZ","","2","1","1","","3"
"XCO-846","EKA REPOSTERIA","","4216-9573","","ESTER BUEZO","","1","1","1","","3"
"XCO-847","ALMACEN SULTANA","","2232-7165","","GLORIA GONZALEZ","","1","1","1","","4"
"CON-848","MEGA GANGAS","","3096-6316","","LAURA TRABANINO","","2","1","1","","4"
"JUT-849","MEGA GANGAS","","3096-636","","LAURA TRABANINO","","3","1","1","","4"
"CON-850","EMMA MARCOLFA ROMERO","","4770-2924","","EMMA MARCOLFA ROMERO","","2","1","1","","4"
"CON-851","TRIC, S.A.","","2299-7100","","JLIO NOLCK","","2","1","1","","4"
"XCO-852","TRIC, S.A.","","2299-7100","","JULIO SENCIO NOLCK","","1","1","1","","4"
"XCO-853","TEA SHOP","","2227-9418//57084766","","CAROL NAJMAN","","1","1","1","","4"
"CON-854","TEA SHOP","","2227-9418//57084766","","CAROL NAJMAN","","2","1","1","","4"
"XCO-855","XS AUDIO","","2296-0556 / 57","","LESVIA SEQUEN","","1","1","1","","3"
"XCO-856","FRANCISCO VALENZUELA","","5031-6618","","FRANCISCO VALENZUELA","","1","1","1","","3"
"CON-857","ERR","","4847-8346","","LUCY DE RUANO","","2","1","1","","4"
"XCO-858","ERR","","4847-8346//4670-4702","","LUCY DE RUANO","","1","1","1","","4"
"XCO-859","DISTRIBUIDORA DAVID","","5415-0208","","EDGAR GONZALEZ","","1","1","1","","3"
"XCO-860","IMPORAUTO","","3225-1928","","ISANEA DANALI REYES","","1","1","1","","3"
"XCO-861","TEXTILES AURY","","4640-0539","","AURY MUCIA UPUN","","1","1","1","","4"
"CON-862","TEXTILES AURY","","4640-0539","","AURY MUCIA UPUN","","2","1","1","","4"
"CON-863","IMPORTADORA LOR CARD S.A.","","3112-1103","","JOSE BUCHAN","","2","1","1","","3"
"XCO-864","CURIOSIDADES MARROQUIN","","4168-6167","","YADIRA MARROQUIN","","1","1","1","","4"
"CON-865","CURIOSIDADES MARROQUIN","","4168-6167","","YADIRA MARROQUIN","","2","1","1","","4"
"JUT-866","PRODUCTOS AGRICOLAS SAN FERNANDO, S.A.","","7843-4552","","ENIA LOPEZ","","3","1","1","","4"
"XCO-867","CATAS","","5120-5638","","CHRISTIAN DE PAZ LOPEZ","","1","1","1","","4"
"CON-868","CATAS","","5120-5638","","CHRISTIAN DE PAZ LOPEZ","","2","1","1","","4"
"XCO-869","LABORATORIO DE PATOLOGIA // DR. LUIS CASTILLO","","5308-0616","","DR LUIS CASTILLO","","1","1","1","","3"
"CON-870","ONCO PATH","","5308-0616","","DR. LUIS CASTILLO","","2","1","1","","3"
"GUA-871","ME ENCANTA ONLINE","","3371-7796","","CARLOS BAJXAC","","3","1","1","","3"
"XCO-872","SELEMSA","","2332-1889","","ALEX DAVID HERNANDEZ","","1","1","1","","4"
"CON-873","CHIC DOUSE","","5598-7473","","STEPHANY QUIÐONEZ","","2","1","1","","4"
"XCO-874","CHIC ROUSE","","5598-7473","","STEPHANY QUIÐONEZ","","1","1","1","","4"
"XCO-875","QUIMICOS DE ORIENTE","","4082-2465","","VILSA RAMIREZ","","1","1","1","","4"
"XCO-876","FERRETERIA HR LOPEZ","","4059-6836","","EDGAR LOPEZ","","1","1","1","","3"
"GUA-877","MORADA","","2211-2337","","BRYAN RODRIGUEZ","","3","1","1","","2"
"XCO-878","VENTAS ONLINE KARIN","","4239-2743","","KARIN VIRULA","","1","1","1","","4"
"CON-879","CARE COMPANY, S.A.","","6648-5600","","SANDRA MORATAYA","","2","1","1","","4"
"XCO-880","CARE COMPANY, S.A.","","6648-5600","","SANDRA MORATAYA","","1","1","1","","4"
"XCO-881","GRUPO SUNNY SEA","","5455-4559","","SHIRLEY ALVAREZ","","1","1","1","","3"
"XCO-882","LEGACY","","3194-4221","","LIDIA CECILIA SON","","1","1","1","","3"
"XCO-883","CALZADO ADRIANA","","5984-6929","","AMANDA TZUN CHANCHAVAC","","1","1","1","","2"
"XCO-884","TALLER ALVAREZ","","3399-9232","","ARIEL LOPEZ","","1","1","1","","3"
"XCO-885","SOLUCIOJNES COSMETICAS, S.A.","","2448-1341","","BERNABE MILIAN","","1","1","1","","3"
"XCO-886","MUEBLES GENESIS","","3246-8103","","ENLY EZEQUIEL MEJIA","","1","1","1","","2"
"XCO-887","DISTRIBUIDORA COQUETA","","2253-2439","","RUDY TUM","","1","1","1","","2"
"XCO-888","ORIENTAL DRAGON","","48123591","","JULIO ANTONIO","","1","1","1","","3"
"XCO-889","COMERCIAL MARANATHA TEXTILES","","31417469","","JUAN JOSE PASTOR TOC","","1","1","1","","2"
"XCO-891","CAR AUDIO TATO","","37622186","","WILLIAM PALENCIA","","1","1","1","","2"
"XCO-892","BABY MAYA AND HOME","","54660464","","JAIME SERRA","","1","1","1","","2"
"GUA-893","COMERCIALIZADORA BIOAGRO","","22124583","","OSMAR ANTONIO ORTIZ","","3","1","1","","3"
"XCO-894","ALMACENES VEYCO","","50670016","","ALBERTO ALVARADO","","1","1","1","","4"
"PRE-836","PUNTO X PUNTO","","47087954","","","","4","1","1","","4"
"XCO-895","SOLUCIONES COSMETICAS","","54191598//24481341","","JORGE ALVARADO","","1","1","1","","4"
"GUA-896","FELIPE RAMIREZ","","41145825","","FELPE RAMIREZ","","3","1","1","","2"
"CON-898","EDU-QUIMICA","","47639804","","JUAN JOSE DE DIOS MORALES","","2","1","1","","4"
"XCO-899","MULTIFIBRA S.A. GUATEMALA","","47418813","","GUSTAVO ARIAS","","1","1","1","","2"
"XCO-900","DISTRIBUIDORA LA MOCOSA","","47135349","","RODRIGO HORACIO REAL SANTIAGO","","1","1","1","","2"
"XCO-901","INVERSIONES ROSY S.A.","","37505177","","SYNDY NINOSKA ZUÐIGA","","1","1","1","","2"
"CON-902","DE METAL","","79425194","","SENDER ORRELLANA","","2","1","1","","2"
"XCO-903","COMERCIAL NARU","","45256812","","WILLIAM SOSA","","1","1","1","","2"
"XCO-904","DE METAL","","79425194","","SENDER ORELLANA","","1","1","1","","2"
"CON-905","VARIEDADES ANY","","53440416","","ANA GUARDADO","","2","1","1","","4"
"XCO-906","VARIEDADES ANY","","5344-0416","","ANA GUARDADO","","1","1","1","","4"
"CON-907","LABORATORIO DENTAL RENACE","","24648181","","ISABEL GUTIERREZ","","2","1","1","","3"
"XCO-908","LABORATORIO DENTAL RENACE","","24648181","","ISABEL GUTIERREZ","","1","1","1","","3"
"XCO-909","MAXIMO MAYOREO COMUN, S.A.","","55542828","","EDGAR GOMEZ","","1","1","1","","3"
"CON-910","ALMACEN EL FESTIVAL","","22303361","","ZULLY PEÐA","","2","1","1","","2"
"XCO-911","ALMACEN EL FESTIVAL","","22303361","","ZULLY PEÐA","","1","1","1","","2"
"XCO-912","NYCOLLECTION/ NOVEDADES LAS GUAPAS","","54855291","","MIRNA LILIANA LOL VICENTE","","1","1","1","","2"
"CON-913","PACA EXPRESS","","30295193","","MARIO GONZALEZ","","2","1","1","","2"
"XCO-914","PACA EXPRESS","","30295193","","MARIO GONZALEZ","","1","1","1","","2"
"CON-915","ARQUIPOR","","59485868","","ESTUARDO SUM","","2","1","1","","4"
"XCO-916","ARQUIPOR","","59485868","","ESTUARDOI SUM","","1","1","1","","4"
"CON-917","ALORA GUATEMALA","","54575412","","JOSUE BARILLAS","","2","1","1","","4"
"XCO-918","ALORA GUATEMALA","","54575412","","JOSUE BARILLAS","","1","1","1","","4"
"CON-919","KENAS STORE","","33575273","","KEYLIN DEL CID PEREZ","","2","1","1","","3"
"XCO-920","KENAS STORE","","33575273","","KEYLIN DEL CID PEREZ","","1","1","1","","3"
"CON-921","COMERCIAL Y LIBRERIA EL CARMEN","","5516-2557","","IVANNA FAJARDO","","2","1","1","","4"
"XCO-890","CORPORACION DENA, S.A.","","2308-5642","","WENDY VELIZ","","1","1","1","","3"
"XCO-922","LA JARDINERIA O TOYJUGANDO","","57895311","","MARILYN CRUZ","","1","1","1","","4"
"CON-923","LA JARDINERIA O TOYJUGANDO","","57895311","","MARILYN CRUZ","","2","1","1","","4"
"XCO-924","PROSERDI","","5538-4917","","KEVIN GIRON","","1","1","1","","1"
"XCO-925","ORIENTADORES COMERCIALES, S.A. (MYERS)","","2498-9292","","ESTUARDO GONZALEZ","","1","1","1","","1"
"XCO-926","IMPORTADORA VILLAGRAN","","3658-9821","","SUGEYDI MARROQUIN","","1","1","1","","1"
"XCO-927","OPTIVISION UNIVERSAL","","3416-0353","","HORACIO MORALES","","1","1","1","","1"
"VD2-928","DISTRIBUIDORA LA MOCOSA","","4713-5349","","RODRIGO REAL","","3","1","1","","2"
"CON-930","DROGUERIA OVERALL FARMACEUTICA S.A.","","3254-7918","","ENRIQUE ORELLANA","","2","1","1","","1"
"XCO-931","DROGUERIA OVERALL FARMACEUTICA S.A.","","3254-7918","","ENRIQUE ORELLANA","","1","1","1","","1"
"XCO-933","BY OPORTUNO/JESED","","5820-8900","","NANCY GRANADOS","","1","1","1","","4"
"CON-934","BY OPORTUNO/JESED","","2211-6469","","NANCY GRANADOS","","2","1","1","","4"
"XCO-935","CKLASS GT","","32574018","","YARIZELL BOTTO","","1","1","1","","4"
"CON-936","CKLASS GT","","32574018","","YARIUZELL BOTTO","","2","1","1","","4"
"XCO-937","VARIEDADES ESTHER","","36042195","","ESTHER PINEDA","","1","1","1","","4"
"CON-938","VARIEDADES ESTHER","","36042195","","ESTHER PINEDA","","2","1","1","","4"
"XCO-939","TREKER DE GUATEMALA, S.A.","","2234-8657","","ADOLFO RAMIREZ","","1","1","1","","2"
"XCO-940","ALMACEN HANA","","2221-1138","","ARMANDO /IRMA","","1","1","1","","2"
"XCO-941","BR AUTOS","","58653892","","ERICK HERNANDEZ","","1","1","1","","1"
"XCO-942","IMPORTADORA SURTIPACAS","","2440-2063","","LOURDES SORAIDA GARCIA","","1","1","1","","1"
"CON-943","VIVERO FLOR DEL IZ","","5842-3279","","GILDA SONAIL LOPEZ","","2","1","1","","4"
"XCO-944","VIVIERO FLOR DE LIZ","","5842-3279","","GILDA SONAIL","","1","1","1","","4"
"CON-945","VARIEDADES GEMA","","59478832","","MIREYRA CHINCHILLA","","2","1","1","","4"
"XCO-946","VARIEDADES GEMA","","59478832","","MIREYRA CHINCHILLA","","1","1","1","","4"
"CON-947","FABRICA DE JAULAS EL TUCAN","","43158460","","JOHAN GOMEZ","","2","1","1","","4"
"XCO-948","FABRICA DE JAULAS EL TUCAN","","43158460","","JOHAN GOMEZ","","1","1","1","","4"
"CON-949","R.TOYS SHOP GUASTA","","52348458","","RUDY RAMOS","","2","1","1","","4"
"XCO-950","B.TOYS SHOP GUASTA","","52348458","","RUDY RAMOS","","1","1","1","","4"
"XCO-951","INDUSTRIAS VULCANO DE GUATEMALA","","2471-5366","","NOE GUEVARA","","1","1","1","","1"
"XCO-952","NOVOCOLOR, S.A.","","2381-2828","","JOSE MONTEZ","","1","1","1","","1"
"XCO-953","INVENTIVA COSMETCOS S.A.","","2331-1020","","MARGARITA SAENZ","","1","1","1","","2"
"XCO-954","DELIMASH","","44444437","","BYRON GOMEZ","","1","1","1","","2"
"XCO-955","GRANDES COMERCIOS, S.A.","","2235-3058","","RICHARD STIVENS ESTRADA SIMON","","1","1","1","","2"
"PRE-956","CAR AUDIO MYM","","4215-4923","","FELIX MARROQUIN","","4","1","1","","3"
"XCO-957","MEC","","54538603","","BYRON ROBERTO LOPEZ","","1","1","1","","3"
"XCO-958","IAM FIT GUATEMALA","","4701-0094","","DAMARIS AVILA","","1","1","1","","4"
"XCO-959","DISTRIBUIDORA MARLET, S.A.","","2339-5083","","JOSE MARTINEZ","","1","1","1","","2"
"XCO-960","IMPORTADORA Y EXPORTADORA GIL, S.A.","","2382-8900","","EDGAR ROLANDO FLORES","","1","1","1","","4"
"XCO-962","RYH CALDERON","","5155-2830","","VIDAL CALDERON","","1","1","1","","4"
"CON-963","RYH CALDERON","","51552830","","VIDAL CALDERON","","2","1","1","","4"
"XCO-964","DULCE HOGAR","","5500-3814","","RUDY GASPAR","","1","1","1","","4"
"XCO-966","CONSMETICA ORGANICA ONLINE","","4167-2745","","NOELIA RAMOS","","1","1","1","","4"
"CON-967","CONSMETICA ORGANICA ONLINE","","41672745","","NOELIA RAMOS","","2","1","1","","4"
"PRE-968","PESAS CASERAS GT","","57107073-55749665","","ANDREA GODINEZ","","4","1","1","","4"
"XCO-969","PRODUCTOS Y SERVICIOS ESTRATEGICOS BLU MARINNE, S.A.","","53742700","","LUIS PAZ","","1","1","1","","1"
"XCO-970","IMPORTACIONES LA BODEGONA","","2296-3106","","JULIO AREVALO","","1","1","1","","3"
"CON-971","EDGAR CIFUENTES","","5812-3260","","EDGARCIFUENTES","","2","1","1","","1"
"XCO-972","EDGAR CIFUENTES","","5812-3260","","EDGAR CIFUENTES","","1","1","1","","1"
"PCE-973","IMPORTACIONES LA BODEGONA","","2296-3106","","JULIO AREVALO","","1","1","1","","3"
"XCO-974","INSTITUTO MISIONERO SOCIEDAD DE SAN PABLO","","2367-4031","","MIGUEL RENGIFO ZAMORANO","","1","1","1","","3"
"PRE-975","PROYECTA INTEGRAL S.A.","","2296-3624","","BREHETT ANALY MERLOS","","4","1","1","","1"
"PRE-976","LEYES Y PUBLICACIONES DE GUATEMALA","","2296-3624","","ANALY MERLOS","","4","1","1","","1"
"XCO-977","SERVICENTRO AUTOLAB","","5874-8836","","DAVID DIEGUEZ","","1","1","1","","1"
"VD2-978","LA CHAPINITA","","","","CARLOS MOLLINEDO","","3","1","1","","2"
"VD2-979","BOTICA GANADERA","","5708-0373","","PATRICIA AGUIRRE","","3","1","1","","2"
"XCO-980","FARMACIA LA SOLUCION","","4070-5850","","ARIEL GOMEZ","","1","1","1","","2"
"CON-981","DIAGROMOZA","","4889-7342","","BYRON MORALES","","2","1","1","","1"
"XCO-982","DIAGROMOZA","","4889-7342","","BYRON MORALES","","1","1","1","","1"
"XCO-984","J Y R SERVICIOS Y OTROS","","4851-5134","","JOSELIN REYES","","1","1","1","","3"
"CON-985","J Y R SERVICIOS Y OTROS","","4851-5134","","JOSELIN REYES","","2","1","1","","3"
"CON-988","DUROPORT LUX","","4588-7609","","AURELIA LUX","","2","1","1","","1"
"XCO-989","DISTRIBUIDORA EL PACIFICO","","4611-2088","","KATERINNE ALFARO","","1","1","1","","2"
"XCO-990","IMPORTADORA UNO S.A.","","2203-7272","","EDUARDO VARGAS","","1","1","1","","3"
"XCO-993","BABY PATPAT","","3188-3245","","DULCE MARIA GIRON","","1","1","1","","1"
"XCO-994","MW CAR AUDIO","","4284-2923","","MARVEL QUITANA","","1","1","1","","3"
"CON-995","DISTRIBUIDORA CUSCATLAN GUATEMALA, S.A.","","2335-4195","","JACQUES JACIR","","2","1","1","","1"
"CON-996","MARMOLES PREMIER // TROFEMUNDO","","5378-3597 // 57205383","","ELSA GAMBOA","","2","1","1","","4"
"XCO-997","MARMOLES PREMIER // TROFEMUNDO","","5378-3597 // 57205383","","ELSA GAMBOA","","1","1","1","","4"
"PRE-998","DISTRIBUIDORA MANANTIAL","","2307-4086//4645-9454","","JOEL RAMIREZ","","4","1","1","","1"
"XCO-999","FLORISTERIA ALFA Y OMEGA","","4327-4731","","WENDY ORDOÐEZ","","1","1","1","","4"
"CON-1000","FLORISTERIA ALFA Y OMEGA","","4327-4731","","WENDY ORDOÐEZ","","2","1","1","","4"
"CON-1002","FARMACIA LA SOLUCION","","4070-5850","","ARIEL GOMEZ","","2","1","1","","2"
"XCO-1004","SABY STATIONERY","","2252-7751","","SABY LIMA","","1","1","1","","1"
"XCO-1003","DRUTEK PRINTING","","4211-9610","","SABY LIMA","","1","1","1","","1"
"XCO-1006","JERSEY SHOP","","5231-9192","","VERALY PEREZ DE VALENCIA","","1","1","1","","4"
"CON-1005","JERSEY SHOP","","5231-9192","","VERALY PEREZ DE VALENCIA","","2","1","1","","4"
"XCO-1007","CLADIST","","54312261//54569101","","CLAUDIA SECAIDA","","1","1","1","","4"
"CON-1008","CLADIST","","5131-2261//5456-9101","","CLAUDIA SECAIDA","","2","1","1","","4"
"XCO-1009","EMA","","4229-3760","","EVELIN ALVAREZ","","1","1","1","","4"
"CON-1010","EMA","","4229-3760","","EVELIN ALVAREZ","","2","1","1","","4"
"VD3-1011","GARE DE CREACION, S.A.","","2422-7676","","ABNER MENDEZ","","3","1","1","","1"
"CON-1012","GARE DE CREACION, S.A.","","2422-7676","","ABNER MENDEZ","","2","1","1","","1"
"XCO-1013","GARE DE CREACION,S.A.","","2422-7676","","ABNER MENDEZ","","1","1","1","","1"
"CON-1014","ZICO TEXTILES, S.A.","","5531-3989","","PABLO APARICIO","","2","1","1","","1"
"XCO-1015","Q7, S.A","","4705-1203","","AXEL ARRIAGA","","1","1","1","","1"
"CON-1016","FESY, S.A.","","5630-1911","","FERNANDO SANTA CRUZ","","2","1","1","","2"
"XCO-1017","FESY, S.A.","","5630-1911","","FERNANDO SANTA CRUZ","","1","1","1","","2"
"XCO-1018","DULCE SILUETA","","3388-0199","","INGRID LEMUS","","1","1","1","","3"
"CON-1019","FALSET, S.A. / CENTRO OPTICO","","22636151 // 22530224","","MARIA JARDI","","2","1","1","","3"
"XCO-1020","FALSET// CENTRO OPTICO","","22636151//22530224","","MARIA JARDI","","1","1","1","","3"
"CON-1021","SUNNY SEA","","5455-4559","","SHIRLEY ALVAREZ","","2","1","1","","4"
"XCO-1022","SUNNY SEA","","5455-4559","","SHIRLEY ALVAREZ","","1","1","1","","4"
"XCO-1025","LABORATORIO Y DROGUERIA GENEMEDIC","","2433-9089","","JONATHAN DONADIO","","1","1","1","","3"
"XCO-557","HUGO ALFARO","","5717-9360","","HUGO ALFARO","","1","1","1","","4"
"CON-1026","DEPORTES LINK","","2232-7976","","CHIEN FU CHIANG // LEILA COLIN","","2","1","1","","3"
"XCO-1027","DEPORTES LINK","","2232-7976//5834-3254","","CHINEN FU CHIANG // LEILA COLIN","","1","1","1","","3"
"CON-1028","IMPOLLANTAS ELROSARIO SANTIAGO SACATEPEQUEZ","","3367-4880","","BARTOLOME AMBROCIO","","2","1","1","","4"
"XCO-1029","IMPOLLANTAS ELROSARIO SANTIAOG SACATEPEQUEZ","","3367-4880","","BARTOLOME AMBROCIO","","1","1","1","","4"
"CON-1030","LAMPARAS Y MAS","","5340-0651","","EYMER ORDOÐEZ","","2","1","1","","4"
"XCO-1031","LAMPARAS Y MAS","","5340-0651","","EYMER ORDOÐEZ","","1","1","1","","4"
"XCO-1032","SERVI FILM","","2360-6097","","","","1","1","1","","3"
"CON-1033","EDITORIAL UNIVERSAL","","2232-4537","","ARACELY GUZMAN","","2","1","1","","1"
"XCO-1034","SHOP HUNTERS","","5923-9192","","PAUL SALGUERO","","1","1","1","","1"
"XCO-1035","PICKYGT","","3374-9312","","JESSICA SALGUERO","","1","1","1","","3"
"XCO-1036","ALDOS DE ITALIA","","","","FILADELFO PEREZ RIVAS","","1","1","1","","3"
"CON-1037","AUTO HAUS","","3035-7416","","JORGE SANTIZO","","2","1","1","","4"
"XCO-1038","AUTO HAUS","","5314-4780","","JORGE SANTIZO","","1","1","1","","4"
"XCO-1039","MOTOREPUESTOS ACQUARONI, S.A. // MIXCO","","2218-6100","","FRANCISCO CHAVEZ","","1","1","1","","1"
"CON-1040","PLASTIORIENTE","","3219-1879","","MAURICIO LEONEL CHEW MEJIA","","2","1","1","","2"
"XCO-1041","PLASTIORIENTE","","3219-1879","","MAURICIO LEONEL CHEW MEJIA","","1","1","1","","2"
"CON-1042","SIEMBRAS VISION, S.A.","","2329-0200","","JORGE BOLAÐOS","","2","1","1","","4"
"XCO-1043","SIEMBRAS VISION, S.A.","","2329-0200","","ROSSANA RUIZ","","1","1","1","","4"
"CON-1044","KARENS DESIGNS","","58085014","","DAVID QUEZADA","","2","1","1","","4"
"VD3-1046","MULTIPRODUCTOS HOSPITALARIOS E INDUSTRIALES","","2354-6566","","GERMAN ARANA","","3","1","1","","1"
"XCO-1047","IMPORTADORA PASCAL","","3352-9770","","ELY DEL ROSARIO PALACIOS DE CASTILLO","","1","1","1","","3"
"XCO-1048","EXCLUSIVAS JIREH","","2253-2808","","ANA CERRATO","","1","1","1","","3"
"VD3-1049","ESPORANGIO, S.A.","","2303-6600","","CARLOS MONTERROSO","","3","1","1","","1"
"VD3-1050","EMPAQUE Y DISTRIBUCION DE PRODUCTOS, S.A.","","2303-6600","","CARLOS MONTERROSO","","3","1","1","","1"
"VD3-1051","GRUPO MAS VISION, S.A.","","2425-8484","","CLAUDIA CUESTAS","","3","1","1","","1"
"XCO-1052","TECNOMILK GUATEMALA","","2270-0418","","NERY ORREGTO","","1","1","1","","1"
"GUA-1053","FLUSHING COSMETICS",""," 2327-6666","","SARA NOC","","3","1","1","","3"
"VD2-1054","LLANTAS Y MANGUERAS, S.A.","","2329-4949","","EDGAR MONTENEGRO","","3","1","1","","2"
"VD2-1055","IMPORTADORA UNO, S.A","","2203-7272","","MONICA JOSE NOGUERA MORALES","","3","1","1","","2"
"XCO-1056","NOVEDADES ESPERANZA","","4444-3109","","DAVID COS TIGUILA","","1","1","1","","2"
"XCO-1057","OFERTERO ESC","","5555-3939","","JOSE BARRIOS","","1","1","1","","2"
"CON-1058","OFERTERO ESC","","5555-3939","","JOSE BARRIOS","","2","1","1","","2"
"XCO-1059","AGROSAFARI, S.A.","","2332-3399","","ELDER GODOY","","1","1","1","","1"
"XCO-1061","LIVISTO GUATEMALA, S.A.","","23629071","","CRISTIAN ABAC","","1","1","1","","2"
"VD2-1062","LIVISTO GUATEMALA, S.A.","","23629071","","CRISTIAN ABAC","","3","1","1","","2"
"XCO-1063","VETS AND PETS TRADING GUATEMALA, S.A.","","2296-1906","","TALIA OVANDO","","1","1","1","","2"
"CON-1064","VETS AND PETS TRADING GUATEMALA, S.A.","","2296-1906","","TALIA OVANDO","","2","1","1","","2"
"XCO-1065","INSUMOS VETERINARIOS PARA GUATEMALA, S.A.","","2296-1906","","CLAUDIA GARRIDO","","1","1","1","","2"
"CON-1066","INSUMOS VETERINARIOS PARA GUATEMALA, S.A.","","2296-1906","","CLAUDIA GARRIDO","","2","1","1","","2"
"XCO-1067","LA GRINGA, IMPORTADORA DE PACAS","","54860170","","BYRON MUÐOZ","","1","1","1","","2"
"VD2-1068","CONVEGUA, S.A.","","2376-4669","","JUAN AVILA","","3","1","1","","2"
"XCO-1069","MUEBLES MODERNOS","","4841-5377","","MAGDIEL CRESPO","","1","1","1","","2"
"CON-1070","MUEBLES MODERNOS","","4841-5377","","MAGDIEL CRESPO","","2","1","1","","2"
"XCO-1071","LGD","","5065-1686","","MYNOR GUERRA","","1","1","1","","2"
"CON-1072","LGD","","5065-1686","","MYNOR GUERRA","","2","1","1","","2"
"CON-1073","AGRO INDUSTRIAS CITRICAS, S.A.","","2300-3000","","WALTER GOMAR","","2","1","1","","1"
"XCO-1045","KARENS DESINGS","","58085014","","DAVID QUEZADA","","1","1","1","","4"
"XCO-1076","SUJEIRY MARIELA POSADAS","","5387-7761","","SUJEIRY POSADAS","","1","1","1","","1"
"VD3-1077","MERCAGRO, S.A.","","22981512","","DINA ALARCON","","3","1","1","","1"
